,이름,주소,위도,경도,단어
796,서창낚시터,충청북도 제천시 한수면 봉화재길 819-2,36.9517671,128.111061,"['충청북', '충청북도', '제천', '제천시', '한수', '한수면', '면', '봉화재', '봉화재길', '길']"
797,명암낚시터,충청북도 제천시 봉양읍 명암로 243,37.1675804,128.126267,"['충청북', '충청북도', '제천', '제천시', '봉양', '봉양읍', '명암', '243']"
798,향수사계절 실내낚시터,충청북도 옥천군 옥천읍 양수로6길 72-26,36.289716,127.548671,"['충청북', '충청북도', '옥천', '옥천군', '옥천읍', '양수', '6', '6길', '길']"
799,옥녀봉 낚시터,충청북도 진천군 이월면 은행정1길 14-15,36.897139,127.423807,"['충청북', '충청북도', '진천', '진천군', '이월', '이월면', '면', '은행', '은행정1길', '정', '1', '길']"
800,물태리낚시터,충청북도 제천시 청풍면 물태리 산 24-3,36.99213167,128.1679697,"['충청북', '충청북도', '제천', '제천시', '청풍', '청풍면', '면', '물', '물태', '태', '산']"
801,생극낚시터,충청북도 음성군 생극면 오신로 399-16,37.025839,127.623314,"['충청북', '충청북도', '음성', '음성군', '생극', '생극면', '면', '오신']"
802,제수리낚시터,충청북도 음성군 금왕읍 금일로284번길 100-4,37.010817,127.554459,"['충청북', '충청북도', '음성', '음성군', '금왕', '금왕읍', '금', '금일로284번', '일로', '284', '번', '길']"
803,용대리낚시터,충청북도 음성군 삼성면 덕호로 360,37.044544,127.514314,"['충청북', '충청북도', '음성', '음성군', '삼성', '삼성면', '면', '덕', '덕호로', '호로', '360']"
804,감곡낚시터,충청북도 음성군 감곡면 감노로 67-18,37.076491,127.627197,"['충청북', '충청북도', '음성', '음성군', '감곡', '감곡면', '면', '감', '감노', '노']"
805,상곡낚시터,충청북도 음성군 삼성면 점골길 51,37.013504,127.450467,"['충청북', '충청북도', '음성', '음성군', '삼성', '삼성면', '면', '점', '점골길', '골', '길', '51']"
806,삼성지낚시터,충청북도 음성군 삼성면 금일로 1064-6,37.026576,127.484692,"['충청북', '충청북도', '음성', '음성군', '삼성', '삼성면', '면', '금', '금일로', '일로']"
807,중부낚시터,충청북도 음성군 삼성면 용성로5번길 86-24,37.001845,127.47583,"['충청북', '충청북도', '음성', '음성군', '삼성', '삼성면', '면', '용성', '5', '5번길', '번', '길']"
808,맹동낚시터,충청북도 음성군 맹동면 군자길 1492,36.894167,127.571429,"['충청북', '충청북도', '음성', '음성군', '맹동', '맹동면', '면', '군자', '군자길', '길', '1492']"
809,마이제낚시터,충청북도 음성군 삼성면 덕정로65번길 102,37.027938,127.494112,"['충청북', '충청북도', '음성', '음성군', '삼성', '삼성면', '면', '덕', '덕정로65번', '정로', '65', '번', '길', '102']"
810,주봉낚시터,충청북도 음성군 원남면 주봉로 141,36.866529,127.675445,"['충청북', '충청북도', '음성', '음성군', '원남', '원남면', '면', '주봉', '141']"
811,사계지낚시터,충청북도 음성군 금왕읍 보습길 77,37.020711,127.551423,"['충청북', '충청북도', '음성', '음성군', '금왕', '금왕읍', '보습', '보습길', '길', '77']"
812,내곡낚시터,충청북도 음성군 금왕읍 마루택길29번길 63,37.01744,127.53839,"['충청북', '충청북도', '음성', '음성군', '금왕', '금왕읍', '마루', '마루택길29번', '택길', '29', '번', '길', '63']"
813,백야낚시터,충청북도 음성군 금왕읍 백야로 320,39.967806,127.603211,"['충청북', '충청북도', '음성', '음성군', '금왕', '금왕읍', '백야', '320']"
814,복상골낚시터,충청북도 음성군 감곡면 사곡길 279,37.095607,127.669018,"['충청북', '충청북도', '음성', '음성군', '감곡', '감곡면', '면', '사곡', '사곡길', '길', '279']"
815,봉낚시터,충청북도 음성군 소이면 충갑길 196,36.88901,127.74706,"['충청북', '충청북도', '음성', '음성군', '소이', '소이면', '면', '충', '충갑길', '갑', '길', '196']"
816,거일낚시터,충청북도 음성군 감곡면 거일길 156,37.108528,127.657346,"['충청북', '충청북도', '음성', '음성군', '감곡', '감곡면', '면', '거일', '거일길', '길', '156']"
817,오궁낚시터,충청북도 음성군 감곡면 오궁리 124-2,37.111463,127.672462,"['충청북', '충청북도', '음성', '음성군', '감곡', '감곡면', '면', '오', '오궁리', '궁리']"
818,큰골낚시터,충청북도 음성군 감곡면 대학길190번길 59,37.138054,127.648323,"['충청북', '충청북도', '음성', '음성군', '감곡', '감곡면', '면', '대학', '대학길190번', '길', '190', '번', '59']"
819,차평낚시터,충청북도 음성군 생극면 차생로 618-20,37.049326,127.622166,"['충청북', '충청북도', '음성', '음성군', '생극', '생극면', '면', '차', '차생로', '생로']"
820,극동낚시터,충청북도 음성군 감곡면 성주로 362-17,37.14878,127.64593,"['충청북', '충청북도', '음성', '음성군', '감곡', '감곡면', '면', '성주']"
821,명서,충청북도 충주시 산척면 정암산책길 140-1,37.058406,128.042049,"['충청북', '충청북도', '충주', '충주시', '산척', '산척면', '면', '정', '정암산책길', '암', '산책길']"
822,하천,충청북도 충주시 동량면 하천1길 26,37.027482,128.044072,"['충청북', '충청북도', '충주', '충주시', '동량', '동량면', '면', '하천', '하천1길', '1', '길', '26']"
823,신매,충청북도 충주시 살미면 충주호수로 2707,36.919276,128.020149,"['충청북', '충청북도', '충주', '충주시', '살미', '살미면', '면', '충주호수', '호수', '2707']"
824,제일,충청북도 충주시 살미면 내사리 568-2,36.908522,128.012356,"['충청북', '충청북도', '충주', '충주시', '살미', '살미면', '면', '내사']"
825,윤,충청북도 충주시 살미면 월악로 473,36.911502,128.017363,"['충청북', '충청북도', '충주', '충주시', '살미', '살미면', '면', '월', '월악', '악', '473']"
826,문골,충청북도 충주시 살미면 월악로 621,36.919744,128.025544,"['충청북', '충청북도', '충주', '충주시', '살미', '살미면', '면', '월', '월악', '악', '621']"
827,병호,충청북도 충주시 살미면 내사6길 30,36.910801,128.020763,"['충청북', '충청북도', '충주', '충주시', '살미', '살미면', '면', '내사', '내사6길', '6', '길', '30']"
828,늘푸른,충청북도 충주시 살미면 월악로 745-40,36.918487,128.034754,"['충청북', '충청북도', '충주', '충주시', '살미', '살미면', '면', '월', '월악', '악']"
829,가주,충청북도 충주시 연수동 국원대로 184,36.93248882,127.8915027,"['충청북', '충청북도', '충주', '충주시', '연수', '연수동', '동', '국원', '184']"
830,도장골,충청북도 충주시 대가주2길 23,36.94402093,127.9250683,"['충청북', '충청북도', '충주', '충주시', '대가', '대가주2길', '주', '2', '길', '23']"
831,월상,충청북도 충주시 더덕길 47,37.041286,127.866814,"['충청북', '충청북도', '충주', '충주시', '더덕', '더덕길', '길', '47']"
832,털보,충청북도 충주시 금가면 장대산길 14,37.015584,127.876401,"['충청북', '충청북도', '충주', '충주시', '금가', '금가면', '면', '장대', '장대산길', '산길', '14']"
833,태고,충청북도 충주시 금가면 금병길 55,37.057673,127.912283,"['충청북', '충청북도', '충주', '충주시', '금가', '금가면', '면', '금병', '금병길', '길', '55']"
834,화곡,충청북도 충주시 주덕읍 화곡1길 531,37.011374,127.806688,"['충청북', '충청북도', '충주', '충주시', '주덕', '주덕읍', '화곡', '화곡1길', '1', '길', '531']"
835,실로암,충청북도 충주시 주덕읍 충청대로 2350,36.963004,127.781525,"['충청북', '충청북도', '충주', '충주시', '주덕', '주덕읍', '충', '충청대', '청대', '2350']"
836,모점,충청북도 충주시 앙성면 모점1길 128,37.156326,127.738208,"['충청북', '충청북도', '충주', '충주시', '앙성', '앙성면', '면', '점', '점1길', '1', '길', '128']"
837,대덕,충청북도 충주시 노은면 대덕길 119,37.058787,127.709089,"['충청북', '충청북도', '충주', '충주시', '노은', '노은면', '면', '대덕', '대덕길', '길', '119']"
838,용원,충청북도 충주시 신니면 신덕로 523,37.002766,127.709915,"['충청북', '충청북도', '충주', '충주시', '신니', '신니면', '면', '신덕', '523']"
839,중산,충청북도 충주시 수안보면 중산길 185,36.870547,128.010504,"['충청북', '충청북도', '충주', '충주시', '수안보', '중산', '중산길', '길', '185']"
840,종점,충청북도 충주시 동량면 지등로 2003,36.979865,128.056105,"['충청북', '충청북도', '충주', '충주시', '동량', '동량면', '면', '지등', '지등로', '로', '2003']"
841,솔,충청북도 충주시 동량면 서운리 353외 14필지,36.974192,128.051902,"['충청북', '충청북도', '충주', '충주시', '동량', '동량면', '면', '리', '353', '353외', '외', '14', '14필지', '필지']"
842,서운,충청북도 충주시 동량면 지등로 1758,36.970944,128.049841,"['충청북', '충청북도', '충주', '충주시', '동량', '동량면', '면', '지등', '지등로', '로', '1758']"
843,꽃바위,충청북도 충주시 동량면 화암림 319 외 22필지,36.977308,128.018005,"['충청북', '충청북도', '충주', '충주시', '동량', '동량면', '면', '화', '화암', '암', '319', '외', '22', '22필지', '필지']"
844,입석,충청북도 충주시 중앙탑면 감노로 2301,37.026011,127.845269,"['충청북', '충청북도', '충주', '충주시', '중앙', '중앙탑면', '탑', '면', '감', '감노', '노', '2301']"
845,목벌,충청북도 충주시 목벌길 111,36.967967,128.001411,"['충청북', '충청북도', '충주', '충주시', '목', '길', '111']"
846,큰손낚시카페,충청북도 음성군 맹동면 원중로 1434(2층),36.90955,127.541023,"['충청북', '충청북도', '음성', '음성군', '맹동', '맹동면', '면', '원', '원중로', '중로', '1434', '2', '2층', '층']"
847,힐링낚시터,충청북도 음성군 맹동면 대하2가길 11(지하1층),36.908066,127.54274,"['충청북', '충청북도', '음성', '음성군', '맹동', '맹동면', '면', '대하', '대하2', '2', '길', '11', '지하', '지하1층', '1', '층']"
848,양덕낚시터,충청북도 음성군 삼성면 금일로 1064-6,37.026576,127.484692,"['충청북', '충청북도', '음성', '음성군', '삼성', '삼성면', '면', '금', '금일로', '일로']"
849,신방파제,부산광역시 동삼제3동 175-1,35.086718,129.077851,"['부산', '부산광역시', '동', '동삼제3동', '삼제', '3', '동']"
850, 감천항동방파제,부산광역시  서구 암남동 704,35.0751352,129.0152617,"['부산', '부산광역시', '서구', '암', '암남', '암남동', '남동', '동', '704']"
851, 청사포 방파제,부산광역시  중동 591-17,35.1635017,129.1744702,"['부산', '부산광역시', '중동']"
852, 하리방파제,부산광역시  동삼동 764-7,35.0751315,129.0728955,"['부산', '부산광역시', '동삼', '동삼동', '동']"
853, 낫개방파제,부산광역시  다대제2동 다송로,35.056797,128.980157,"['부산', '부산광역시', '다대', '2', '2동', '동', '송로']"
854, 남항동방파제등대,부산광역시  남항동3가,35.0857,129.03712,[]
855, 송도방파제,부산광역시  암남동 송도해변로 150,35.0781151,129.0209816,"['부산', '부산광역시', '암', '암남', '암남동', '남동', '동', '송도', '송도해변', '해변', '150']"
856, 민락동방파제,부산광역시  민락동 113-52,35.1585693,129.127121,"['부산', '부산광역시', '민락', '민락동', '동']"
857, 해양대 방파제,부산광역시  영도구 동삼2동 태종로,35.0666822,129.0813434,"['부산', '부산광역시', '영도', '영도구', '동삼', '동삼2동', '2', '동', '태종']"
858, 동암마을 방파제,부산광역시  기장읍 시랑리 62-19,35.196092,129.227353,"['부산', '부산광역시', '기장', '기장읍', '시랑', '시랑리', '리']"
859, 구평방파제(감천항서방파제),부산광역시  구평동 499,35.0715931,128.9902532,"['부산', '부산광역시', '구평', '구평동', '동', '499']"
860, 송정방파제,부산광역시  송정동 288-56,35.0928458,128.8485116,"['부산', '부산광역시', '송정', '송정동', '동']"
861, 송도 작은방파제,부산광역시  암남동 135-22,35.0751352,129.0152617,"['부산', '부산광역시', '암', '암남', '암남동', '남동', '동']"
862, 중리항방파제등대,부산광역시  동삼동 632-10,35.0751315,129.0728955,"['부산', '부산광역시', '동삼', '동삼동', '동']"
